iteration,residual_norm
0,1.3353352625460102
1,0.42688557603051047
2,0.10674953804216052
3,0.02158790633397089
4,0.0034803214636458875
5,0.7815742225795761
6,0.0010982927819872255
7,0.0004632539666219868
8,0.0014450783431801486
9,0.005715466702510087
10,3.4796373131566704e-05
11,0.004888818289120149
12,0.07151689363949588
13,0.5116733097393377
14,5.6332358390372394e-05
15,7.905430117867384e-05
16,6.687892050492484e-05
17,1.88120908529978e-06
18,5.64399377482405e-09
